index,accident_id,STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,TRLR1VIN,TRLR2VIN,TRLR3VIN,DEATHS,DR_DRINK,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,Year
45,2016040035,4,40035,1,1,1,2,2,13,25,9,0,1,0,8,2,18,2,18002,4,2002,1G4HP54K4242,1,G,4,H,P,5,4,K,4,2,4,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,12,2,5,9,0,0,0,1,4,85119,6,1,6,0,3,0,71,220,1,0,0,0,0,5,2014,5,2014,0,0,0,0,0,6,2,35,1,1,2,1,3,3,1,83,99,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
46,2016040036,4,40036,1,2,1,4,2,6,36,8,0,1,0,4,2,18,20,18020,4,1996,2G4WB52K6T15,2,G,4,W,B,5,2,K,6,T,1,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,62,2,5,8,0,0,0,1,4,85710,6,1,0,0,3,0,68,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,1,1,2,1,0,0,1,80,1,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
47,2016040036,4,40036,2,2,1,4,2,6,36,8,0,1,0,4,3,7,442,7442,20,2003,1D4GP25333B1,1,D,4,G,P,2,5,3,3,3,B,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,1,0,20,0,0,0,12,2,5,54,0,0,0,1,4,85710,6,1,0,0,3,0,67,200,0,0,0,0,0,0,0,0,0,0,89,0,0,0,5,5,40,1,1,2,1,0,0,15,98,99,1,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
48,2016040037,4,40037,1,2,2,4,2,16,56,12,1,1,0,6,1,20,880,20880,67,2008,1GCJC33618F1,1,G,C,J,C,3,3,6,1,8,F,1,1,1,57,0277055,570277055,3,4,3,1,0,0,0,0,0,0,0,998,1,0,0,12,6,2,12,0,0,0,1,6,92879,6,1,0,0,3,1,67,200,0,0,0,0,0,0,0,0,0,4,91,0,0,0,2,2,75,1,1,2,1,0,0,1,51,6,1,2,24,Not Reported,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
49,2016040037,4,40037,2,2,1,4,2,16,56,12,1,1,0,6,3,82,881,82881,66,2000,1FUYSSEB5YLB,1,F,U,Y,S,S,E,B,5,Y,L,B,1,1,57,0248675,570248675,3,6,1,1,0,0,0,0,0,0,0,998,0,0,0,6,6,2,12,0,0,0,1,6,92336,6,1,6,0,3,0,66,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,75,1,1,2,1,0,0,1,53,1,1,1,25,1S12E953XYE4,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
50,2016040038,4,40038,1,2,1,5,2,6,58,12,2,1,0,4,2,20,481,20481,31,2002,1GCEC14W02Z1,1,G,C,E,C,1,4,W,0,2,Z,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,6,2,12,0,0,0,1,4,85122,1,1,0,0,2,0,64,175,0,1,0,0,0,9,2015,9,2015,0,28,0,0,0,1,2,50,3,1,8,1,0,0,14,10,99,9,2,50,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
51,2016040038,4,40038,2,2,1,5,2,6,58,12,2,1,0,4,2,12,471,12471,30,1993,1FTCR10A5PUA,1,F,T,C,R,1,0,A,5,P,U,A,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,12,6,2,12,0,0,0,1,4,85131,1,1,0,0,2,0,67,290,0,3,0,0,0,4,2011,5,2011,0,0,0,0,0,1,2,50,2,1,8,1,0,0,14,62,9,2,1,51,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
52,2016040039,4,40039,1,2,1,5,2,12,23,12,1,1,0,4,1,37,32,37032,4,1999,1HGCG1656XA0,1,H,G,C,G,1,6,5,6,X,A,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,3,0,0,12,6,2,12,0,0,0,1,4,85022,6,1,0,0,3,3,73,177,1,0,0,1,0,10,2015,11,2015,4,0,0,0,0,3,4,65,1,1,2,1,0,0,1,50,1,1,1,20,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
53,2016040039,4,40039,2,2,1,5,2,12,23,12,1,1,0,4,3,35,883,35883,61,2007,JNAUX51J07A4,J,N,A,U,X,5,1,J,0,7,A,4,0,0,88,None,None,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,4,85381,6,1,0,0,3,0,74,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,65,1,1,2,1,0,0,5,53,1,1,1,21,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
54,2016040040,4,40040,1,4,1,5,2,16,8,12,7,1,0,4,3,12,481,12481,31,2014,1FTFW1ET4EKE,1,F,T,F,W,1,E,T,4,E,K,E,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,62,6,2,12,0,0,0,1,4,85367,6,1,0,0,3,0,70,210,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,5,35,1,1,2,1,0,0,1,10,99,9,2,45,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
55,2016040040,4,40040,2,4,2,5,2,16,8,12,7,1,0,4,1,49,40,49040,4,2009,4T1BE46K99U7,4,T,1,B,E,4,6,K,9,9,U,7,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,82,2,5,12,0,0,0,1,4,85365,6,1,0,0,3,0,61,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,35,1,1,2,1,0,0,1,61,99,1,1,44,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
56,2016040040,4,40040,3,4,2,5,2,16,8,12,7,1,0,95,1,7,462,7462,21,2006,WD8BD644X658,W,D,8,B,D,6,4,4,X,6,5,8,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,6,2,12,0,0,0,1,95,0,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,0,0,0,0,1,5,35,1,1,2,1,0,0,1,62,99,9,3,98,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
57,2016040040,4,40040,4,4,2,5,2,16,8,12,7,1,0,12,1,37,402,37402,14,2014,5J6RM4H30EL0,5,J,6,R,M,4,H,3,0,E,L,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,82,2,5,54,0,0,0,1,12,32534,6,1,0,0,3,3,69,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,35,1,1,2,1,0,0,1,98,16,2,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
58,2016040041,4,40041,1,2,1,8,2,23,26,12,2,1,0,32,2,7,43,7043,2,2002,4B3AG42H72E1,4,B,3,A,G,4,2,H,7,2,E,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,1,1,4,89029,1,1,0,0,2,0,67,137,0,1,0,0,0,3,2014,3,2014,3,28,0,0,0,5,5,45,1,1,2,1,0,0,1,10,99,1,2,50,No Trailing Units,No Trailing Units,No Trailing Units,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
59,2016040041,4,40041,2,2,1,8,2,23,26,12,2,1,0,4,1,7,43,7043,4,1995,1B3EJ46X3SN6,1,B,3,E,J,4,6,X,3,S,N,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,1,1,4,86442,6,1,0,0,3,3,76,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,45,1,1,2,1,0,0,1,62,6,1,3,51,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
60,2016040042,4,40042,1,1,3,9,2,1,23,33,0,1,0,4,2,49,32,49032,4,2001,2T1BR12E11C4,2,T,1,B,R,1,2,E,1,1,C,4,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,1,5,98,6,2,1,0,0,0,1,4,85711,0,0,0,0,0,0,999,999,99,99,99,99,99,99,9999,99,9999,0,51,0,0,0,2,4,45,2,1,2,1,0,0,14,12,99,1,4,6,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
61,2016040043,4,40043,1,1,1,10,2,13,35,1,0,1,0,4,1,98,998,98998,95,2008,1S9PA122X8Y7,1,S,9,P,A,1,2,2,X,8,Y,7,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,15,0,1,1,0,0,3,1,0,0,0,1,4,85395,6,1,0,0,3,0,70,179,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,3,25,1,1,2,1,3,3,1,62,7,9,3,98,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
62,2016040044,4,40044,1,2,2,14,2,18,1,12,7,1,0,4,1,12,3,12003,1,2004,1FAFP44634F1,1,F,A,F,P,4,4,6,3,4,F,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,63,4,5,12,0,0,0,1,4,85332,6,1,0,0,3,3,62,125,0,0,0,0,0,0,0,0,0,5,35,0,0,0,1,2,65,1,1,2,1,0,0,6,10,1,1,2,48,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
63,2016040044,4,40044,2,2,1,14,2,18,1,12,7,1,0,30,1,72,706,72706,80,2009,1HD1FC4199Y6,1,H,D,1,F,C,4,1,9,9,Y,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,82,6,2,12,0,0,0,1,30,59827,6,1,0,0,3,3,74,190,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,1,1,2,1,0,0,6,61,99,1,1,48,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
64,2016040045,4,40045,1,1,2,15,2,19,40,8,0,1,0,4,1,55,35,55035,4,2004,KMHDN46D24U8,K,M,H,D,N,4,6,D,2,4,U,8,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,12,6,2,8,0,0,0,1,4,85326,6,1,0,0,3,0,71,180,0,0,0,2,4,5,2012,1,2016,0,91,0,0,0,2,3,45,1,1,2,1,0,0,1,80,99,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
65,2016040046,4,40046,1,2,2,16,2,11,0,12,6,1,0,4,1,58,37,58037,4,2006,JNKCV51E66M5,J,N,K,C,V,5,1,E,6,6,M,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,61,6,2,12,0,0,0,1,4,85745,6,1,0,0,3,0,61,157,0,3,0,1,0,2,2011,6,2015,0,39,0,0,0,1,2,35,1,6,8,1,20,3,1,17,99,9,3,89,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
66,2016040046,4,40046,2,2,1,16,2,11,0,12,6,1,0,4,1,2,405,2405,14,2009,1J8GN58KX9W5,1,J,8,G,N,5,8,K,X,9,W,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,6,2,12,0,0,0,1,4,85745,6,1,0,0,3,3,63,200,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,2,40,1,6,8,1,0,0,1,66,99,9,3,88,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
67,2016040047,4,40047,1,1,2,16,2,13,12,1,0,1,0,26,1,37,402,37402,14,2004,JHLRD78824C0,J,H,L,R,D,7,8,8,2,4,C,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,0,6,2,1,0,0,0,1,26,48111,6,1,0,0,3,0,72,210,0,0,0,3,0,7,2013,10,2014,0,99,99,99,99,2,2,65,2,6,2,1,0,0,14,12,6,5,4,2,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
68,2016040048,4,40048,1,1,1,17,2,18,46,8,0,1,0,30,1,35,39,35039,4,2007,1N4BA41E77C8,1,N,4,B,A,4,1,E,7,7,C,8,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,62,2,5,8,0,0,0,1,4,85355,6,1,0,0,3,0,76,210,0,0,0,0,0,0,0,0,0,0,89,0,0,0,5,5,35,1,1,2,1,0,0,3,80,9,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
69,2016040049,4,40049,1,1,1,17,2,21,43,8,0,1,0,4,1,3,431,3431,16,2004,5GRGN23U34H1,5,G,R,G,N,2,3,U,3,4,H,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,11,2,5,8,0,0,0,1,4,85396,6,1,0,0,3,0,65,165,1,0,0,1,1,1,2013,9,2015,0,89,0,0,0,5,6,35,1,1,2,1,0,0,1,80,99,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
70,2016040050,4,40050,1,1,1,19,2,16,33,39,0,1,0,92,0,76,734,76734,90,2005,JY4AM01Y35C0,J,Y,4,A,M,0,1,Y,3,5,C,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,15,0,1,6,14,6,2,39,0,0,0,1,37,28215,6,1,0,0,3,3,69,200,0,0,0,0,0,0,0,0,0,4,99,99,99,99,1,2,0,3,1,8,1,0,0,14,13,99,9,4,5,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
71,2016040051,4,40051,1,2,2,19,2,18,10,12,1,1,0,4,1,72,706,72706,80,1996,1HD1FHR15TY6,1,H,D,1,F,H,R,1,5,T,Y,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,6,2,12,0,0,0,1,4,85714,6,1,0,0,3,0,73,240,0,1,0,4,2,12,2011,2,2016,3,91,0,0,0,1,2,25,1,1,8,1,0,0,1,52,99,1,1,28,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
72,2016040051,4,40051,2,2,1,19,2,18,10,12,1,1,0,4,1,20,471,20471,30,1997,1GCCS14X0V81,1,G,C,C,S,1,4,X,0,V,8,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,25,0,1,1,6,6,2,1,0,0,0,1,4,85621,6,1,0,0,3,0,66,194,0,1,0,1,1,7,2013,9,2015,0,0,0,0,0,1,2,25,1,1,8,1,0,0,2,53,99,1,1,30,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
73,2016040052,4,40052,1,1,1,20,2,9,31,1,0,1,0,6,1,72,706,72706,80,2004,1HD1BWB314Y0,1,H,D,1,B,W,B,3,1,4,Y,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,6,2,42,0,0,0,1,6,92154,6,1,5,0,3,0,68,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,3,1,8,1,0,0,14,13,99,9,4,5,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
74,2016040053,4,40053,1,2,1,20,2,13,6,12,6,1,0,4,2,35,51,35051,6,2010,JN8AS5MT6AW0,J,N,8,A,S,5,M,T,6,A,W,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,2,5,12,0,0,0,1,4,85302,6,1,0,0,3,1,62,100,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,11,15,11,1,1,82,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
75,2016040053,4,40053,2,2,1,20,2,13,6,12,6,1,0,4,1,72,706,72706,80,2013,1HD1BXV10DB0,1,H,D,1,B,X,V,1,0,D,B,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,85308,6,1,0,0,3,3,72,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,40,1,1,2,1,0,0,1,72,16,2,1,83,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
76,2016040054,4,40054,1,1,1,20,2,13,13,8,0,1,0,4,1,35,472,35472,30,2005,1N6AD07U85C4,1,N,6,A,D,0,7,U,8,5,C,4,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,12,0,5,8,0,0,0,1,4,85711,6,1,0,0,3,0,72,190,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,20,3,11,80,1,1,5,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
77,2016040055,4,40055,1,2,2,21,2,10,32,12,1,1,0,4,1,35,43,35043,4,2013,3N1AB7AP4DL6,3,N,1,A,B,7,A,P,4,D,L,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,12,6,2,12,0,0,0,1,4,85051,6,1,0,0,3,3,65,154,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,4,40,1,1,8,1,3,3,1,50,99,1,1,20,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
78,2016040055,4,40055,2,2,99,21,2,10,32,12,1,1,0,4,9,7,482,7482,31,2001,3B7HC13Y11G7,3,B,7,H,C,1,3,Y,1,1,G,7,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,1,99,99999,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,99,99,99,99,2,4,40,1,1,8,1,3,3,5,53,1,1,1,21,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
79,2016040056,4,40056,1,1,1,21,2,20,12,8,0,1,0,4,2,20,37,20037,4,2010,1G1ZC5E06AF1,1,G,1,Z,C,5,E,0,6,A,F,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,12,2,5,8,0,0,0,1,4,85051,6,1,0,0,3,0,68,225,0,0,0,3,0,10,2012,10,2014,0,0,0,0,0,2,1,35,1,1,8,1,0,0,1,80,99,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
80,2016040057,4,40057,1,1,2,22,2,2,6,43,0,1,0,4,1,20,481,20481,31,2003,1GNEC13Z93R2,1,G,N,E,C,1,3,Z,9,3,R,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,98,6,2,1,0,0,0,1,4,85024,1,1,0,0,2,0,72,205,0,1,0,3,0,10,2012,9,2015,4,0,0,0,0,2,6,25,1,1,2,1,3,3,1,13,99,9,4,5,No Trailing Units,No Trailing Units,No Trailing Units,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
81,2016040058,4,40058,1,1,1,22,2,20,21,21,0,1,0,4,1,12,481,12481,31,2005,1FTPX14585FB,1,F,T,P,X,1,4,5,8,5,F,B,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,72,0,0,0,12,6,2,21,0,0,0,1,4,85714,1,1,0,0,2,0,72,180,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,75,1,1,2,1,0,0,1,12,1,1,4,6,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
82,2016040059,4,40059,1,3,1,25,2,17,5,12,1,1,0,4,2,49,471,49471,30,1992,JT4VN13D3N50,J,T,4,V,N,1,3,D,3,N,5,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,3,0,0,12,6,2,12,0,0,0,1,4,86320,6,1,0,0,3,0,62,140,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,65,1,1,2,1,0,0,1,50,99,1,1,20,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
83,2016040059,4,40059,2,3,1,25,2,17,5,12,1,1,0,4,1,7,482,7482,31,1996,1B7KF23C3TJ1,1,B,7,K,F,2,3,C,3,T,J,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,4,86334,6,1,0,0,3,0,72,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,1,1,2,1,0,0,5,53,1,1,1,22,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
84,2016040059,4,40059,3,3,2,25,2,17,5,12,1,1,0,4,1,35,473,35473,31,2006,1N6AA07A46N5,1,N,6,A,A,0,7,A,4,6,N,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,61,4,5,12,0,0,0,1,4,86334,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,65,1,1,2,1,0,0,1,62,15,9,3,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
85,2016040060,4,40060,1,1,1,29,2,11,27,1,0,1,0,95,1,37,701,37701,88,1986,JH2AF060XGS2,J,H,2,A,F,0,6,0,X,G,S,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,6,2,1,0,0,0,1,95,0,9,9,99,0,9,9,61,125,99,99,99,99,99,99,9999,99,9999,0,80,0,0,0,2,2,65,1,1,2,1,0,0,1,1,99,9,5,98,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
86,2016040061,4,40061,1,1,6,29,2,19,7,1,0,1,0,35,2,49,401,49401,14,1998,JT3GN86R3W00,J,T,3,G,N,8,6,R,3,W,0,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,0,6,2,1,0,0,0,1,4,86535,6,1,0,0,3,3,68,162,0,0,0,0,0,0,0,0,0,4,58,0,0,0,1,2,65,1,1,2,1,0,0,1,13,98,1,4,1,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
87,2016040062,4,40062,1,1,1,15,1,6,9,8,0,1,0,4,2,7,482,7482,31,2001,3B7HC13Y11G7,3,B,7,H,C,1,3,Y,1,1,G,7,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,2,5,8,0,0,0,1,4,85249,6,1,0,0,3,0,64,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,1,1,2,1,0,0,15,13,1,1,4,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
88,2016040063,4,40063,1,2,1,22,2,11,53,12,7,1,0,4,1,49,472,49472,40,2000,4TAWN72N7YZ6,4,T,A,W,N,7,2,N,7,Y,Z,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,62,6,2,12,0,0,0,1,4,85716,1,1,0,0,2,0,65,145,1,3,0,1,1,10,2011,1,2015,0,27,0,0,0,1,7,35,1,1,8,1,0,0,15,10,99,1,2,47,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
89,2016040063,4,40063,2,2,1,22,2,11,53,12,7,1,0,4,2,2,404,2404,14,1998,1J4GZ58S0WC1,1,J,4,G,Z,5,8,S,0,W,C,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,1,6,2,12,0,0,0,1,4,85719,6,1,0,0,3,0,69,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,35,1,1,8,1,0,0,1,61,99,1,1,45,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
